case_id,activity_name,resource,start_timestamp,end_timestamp,agent
114,Turning & Milling,ID4718,2012-02-29 14:10:00+00:00,2012-02-29 15:01:00+00:00,27
114,Turning & Milling,ID4794,2012-03-01 03:16:00+00:00,2012-03-01 10:48:00+00:00,2
114,Turning & Milling Q.C.,ID4618,2012-03-05 07:00:00+00:00,2012-03-05 08:15:00+00:00,14
114,Turning & Milling Q.C.,ID4618,2012-03-06 00:40:00+00:00,2012-03-06 00:41:00+00:00,14
114,Turning & Milling Q.C.,ID4618,2012-03-07 14:56:00+00:00,2012-03-07 15:04:00+00:00,14
116,Round Grinding,ID4528,2012-02-22 13:50:00+00:00,2012-02-22 18:29:00+00:00,12
116,Round Grinding,ID4528,2012-02-22 18:29:00+00:00,2012-02-22 23:37:00+00:00,12
116,Round Grinding,ID4872,2012-02-22 23:39:00+00:00,2012-02-23 02:38:00+00:00,16
116,Packing,ID4820,2012-02-23 07:00:00+00:00,2012-02-23 08:00:00+00:00,19
116,Round Grinding,ID4528,2012-02-23 14:01:00+00:00,2012-02-23 16:04:00+00:00,12
116,Final Inspection Q.C.,ID4163,2012-02-23 14:40:00+00:00,2012-02-23 15:40:00+00:00,0
116,Round Grinding,ID4528,2012-02-23 16:05:00+00:00,2012-02-23 22:47:00+00:00,12
116,Round Grinding,ID4528,2012-02-26 22:49:00+00:00,2012-02-27 06:51:00+00:00,12
116,Round Grinding,ID4528,2012-02-27 23:00:00+00:00,2012-02-28 06:29:00+00:00,12
116,Round Grinding,ID4528,2012-02-28 22:45:00+00:00,2012-02-29 00:06:00+00:00,12
116,Packing,ID4820,2012-02-29 07:00:00+00:00,2012-02-29 08:00:00+00:00,19
116,Final Inspection Q.C.,ID4287,2012-02-29 14:00:00+00:00,2012-02-29 14:59:00+00:00,18
117,Packing,ID4820,2012-02-23 07:00:00+00:00,2012-02-23 08:00:00+00:00,19
117,Packing,ID4820,2012-02-23 07:00:00+00:00,2012-02-23 08:00:00+00:00,19
117,Final Inspection,ID4493,2012-02-23 16:46:00+00:00,2012-02-23 18:01:00+00:00,13
130,Turning & Milling,ID4529,2012-03-08 06:45:00+00:00,2012-03-08 08:08:00+00:00,3
145,Turning,ID4219,2012-02-17 04:04:00+00:00,2012-02-17 07:42:00+00:00,7
145,Turning,ID0997,2012-02-17 14:09:00+00:00,2012-02-17 19:41:00+00:00,5
145,Turning,ID4219,2012-02-19 13:50:00+00:00,2012-02-19 14:17:00+00:00,7
145,Turning,ID4219,2012-02-19 16:39:00+00:00,2012-02-19 17:17:00+00:00,7
145,Turning Q.C.,ID4618,2012-02-19 22:54:00+00:00,2012-02-19 22:55:00+00:00,14
145,Flat Grinding,ID0998,2012-02-20 18:21:00+00:00,2012-02-21 00:39:00+00:00,10
145,Lapping,ID0998,2012-03-01 20:58:00+00:00,2012-03-01 21:43:00+00:00,10
145,Final Inspection Q.C.,ID4618,2012-03-04 16:25:00+00:00,2012-03-04 16:45:00+00:00,14
145,Turning Q.C.,ID4618,2012-03-08 19:27:00+00:00,2012-03-08 22:54:00+00:00,14
145,Lapping,ID0998,2012-03-09 19:20:00+00:00,2012-03-09 20:35:00+00:00,10
145,Laser Marking,ID0998,2012-03-09 19:21:00+00:00,2012-03-09 19:54:00+00:00,10
145,Packing,ID4820,2012-03-11 07:00:00+00:00,2012-03-11 08:00:00+00:00,19
145,Final Inspection Q.C.,ID4618,2012-03-11 15:00:00+00:00,2012-03-11 15:08:00+00:00,14
146,Packing,ID4820,2012-02-19 07:00:00+00:00,2012-02-19 08:00:00+00:00,19
146,Final Inspection Q.C.,ID4287,2012-02-19 14:00:00+00:00,2012-02-19 15:40:00+00:00,18
147,Turning,ID4219,2012-03-12 01:36:00+00:00,2012-03-12 06:12:00+00:00,7
147,Turning,ID0997,2012-03-12 14:00:00+00:00,2012-03-12 18:00:00+00:00,5
147,Turning,ID0997,2012-03-12 18:00:00+00:00,2012-03-12 22:54:00+00:00,5
147,Turning,ID4219,2012-03-13 02:25:00+00:00,2012-03-13 09:04:00+00:00,7
147,Packing,ID4820,2012-03-13 07:00:00+00:00,2012-03-13 08:00:00+00:00,19
147,Turning Q.C.,ID4287,2012-03-13 14:00:00+00:00,2012-03-13 15:00:00+00:00,18
147,Final Inspection Q.C.,ID4287,2012-03-13 20:20:00+00:00,2012-03-13 21:03:00+00:00,18
148,Rework Milling,ID3641,2012-01-11 17:00:00+00:00,2012-01-11 18:30:00+00:00,28
148,Packing,ID4291,2012-02-26 07:00:00+00:00,2012-02-26 08:00:00+00:00,29
148,Milling Q.C.,ID4287,2012-02-26 07:00:00+00:00,2012-02-26 08:15:00+00:00,18
148,Final Inspection Q.C.,ID4287,2012-02-26 07:00:00+00:00,2012-02-26 08:15:00+00:00,18
148,Milling,ID4287,2012-02-26 20:38:00+00:00,2012-02-26 21:53:00+00:00,18
148,Final Inspection Q.C.,ID4287,2012-02-26 20:39:00+00:00,2012-02-26 21:00:00+00:00,18
150,Flat Grinding,ID4618,2012-02-02 07:00:00+00:00,2012-02-02 08:15:00+00:00,14
150,Laser Marking,ID4618,2012-02-02 07:00:00+00:00,2012-02-02 08:15:00+00:00,14
150,Round Grinding,ID4618,2012-02-02 07:00:00+00:00,2012-02-02 08:15:00+00:00,14
150,Final Inspection Q.C.,ID4618,2012-02-02 16:46:00+00:00,2012-02-02 16:47:00+00:00,14
153,Round Grinding,ID4528,2012-01-03 02:00:00+00:00,2012-01-03 02:50:00+00:00,12
153,Round Grinding,ID4528,2012-01-03 02:50:00+00:00,2012-01-03 03:45:00+00:00,12
153,Final Inspection Q.C.,ID4287,2012-01-05 00:10:00+00:00,2012-01-05 00:47:00+00:00,18
153,Final Inspection Q.C.,ID4287,2012-01-05 15:05:00+00:00,2012-01-05 15:40:00+00:00,18
153,Packing,ID4820,2012-01-06 07:00:00+00:00,2012-01-06 08:00:00+00:00,19
154,Round Grinding,ID4493,2012-01-04 07:00:00+00:00,2012-01-04 08:15:00+00:00,13
154,Flat Grinding,ID3716,2012-01-06 14:00:00+00:00,2012-01-06 18:30:00+00:00,22
154,Final Inspection Q.C.,ID4493,2012-01-08 14:00:00+00:00,2012-01-08 17:11:00+00:00,13
154,Packing,ID4820,2012-01-11 07:00:00+00:00,2012-01-11 08:00:00+00:00,19
155,Turning,ID0997,2012-01-06 14:11:00+00:00,2012-01-06 18:56:00+00:00,5
155,Turning & Milling,ID0997,2012-01-06 18:56:00+00:00,2012-01-06 19:38:00+00:00,5
155,Turning & Milling,ID0997,2012-01-06 19:38:00+00:00,2012-01-06 20:53:00+00:00,5
155,Turning & Milling,ID0997,2012-01-08 16:08:00+00:00,2012-01-08 22:39:00+00:00,5
155,Turning & Milling Q.C.,ID4618,2012-01-08 18:36:00+00:00,2012-01-08 18:59:00+00:00,14
155,Turning & Milling Q.C.,ID4618,2012-01-08 22:45:00+00:00,2012-01-09 00:00:00+00:00,14
155,Laser Marking,ID4882,2012-01-10 14:51:00+00:00,2012-01-10 15:12:00+00:00,4
155,Laser Marking,ID0998,2012-01-10 15:25:00+00:00,2012-01-10 16:10:00+00:00,10
155,Lapping,ID4882,2012-01-10 16:15:00+00:00,2012-01-10 17:33:00+00:00,4
155,Final Inspection Q.C.,ID4618,2012-01-10 20:36:00+00:00,2012-01-10 22:14:00+00:00,14
155,Final Inspection Q.C.,ID4618,2012-01-11 19:04:00+00:00,2012-01-11 20:19:00+00:00,14
155,Packing,ID4820,2012-01-13 07:00:00+00:00,2012-01-13 08:00:00+00:00,19
156,Turning & Milling,ID4641,2012-02-21 03:00:00+00:00,2012-02-21 06:50:00+00:00,8
156,Turning & Milling,ID4641,2012-02-21 06:50:00+00:00,2012-02-21 13:50:00+00:00,8
156,Turning & Milling,ID4641,2012-02-22 04:33:00+00:00,2012-02-22 10:56:00+00:00,8
156,Turning & Milling,ID4641,2012-02-22 10:57:00+00:00,2012-02-22 13:34:00+00:00,8
156,Turning & Milling,ID4641,2012-02-23 04:12:00+00:00,2012-02-23 13:41:00+00:00,8
156,Turning & Milling Q.C.,ID4618,2012-02-23 14:50:00+00:00,2012-02-23 16:08:00+00:00,14
156,Final Inspection Q.C.,ID4618,2012-02-27 14:09:00+00:00,2012-02-27 14:24:00+00:00,14
156,Turning & Milling Q.C.,ID4618,2012-02-27 14:25:00+00:00,2012-02-27 14:26:00+00:00,14
156,Laser Marking,ID4445,2012-02-29 22:23:00+00:00,2012-02-29 22:42:00+00:00,1
156,Lapping,ID0420,2012-03-01 08:16:00+00:00,2012-03-01 09:34:00+00:00,30
156,Final Inspection Q.C.,ID4618,2012-03-06 20:35:00+00:00,2012-03-06 21:51:00+00:00,14
156,Final Inspection Q.C.,ID4618,2012-03-06 23:24:00+00:00,2012-03-06 23:25:00+00:00,14
156,Turning & Milling,ID4618,2012-03-06 23:26:00+00:00,2012-03-06 23:30:00+00:00,14
156,Packing,ID4820,2012-03-07 07:00:00+00:00,2012-03-07 08:00:00+00:00,19
157,Lapping,ID0937,2012-02-21 07:00:00+00:00,2012-02-21 08:15:00+00:00,23
175,Round Grinding,ID4287,2012-01-31 14:00:00+00:00,2012-01-31 14:30:00+00:00,18
175,Round Grinding,ID4287,2012-01-31 14:03:00+00:00,2012-01-31 14:30:00+00:00,18
178,Round Grinding,ID4445,2012-01-02 07:00:00+00:00,2012-01-02 11:50:00+00:00,1
178,Round Grinding,ID4355,2012-01-02 17:00:00+00:00,2012-01-02 18:00:00+00:00,9
178,Grinding Rework,ID4872,2012-01-12 05:51:00+00:00,2012-01-12 06:47:00+00:00,16
178,Grinding Rework,ID4872,2012-01-15 15:08:00+00:00,2012-01-15 20:30:00+00:00,16
178,Lapping,ID4882,2012-01-15 17:13:00+00:00,2012-01-15 22:12:00+00:00,4
178,Lapping,ID0998,2012-01-15 17:20:00+00:00,2012-01-16 00:27:00+00:00,10
178,Grinding Rework,ID4872,2012-01-16 13:57:00+00:00,2012-01-16 17:47:00+00:00,16
178,Grinding Rework,ID4355,2012-01-16 17:14:00+00:00,2012-01-16 22:43:00+00:00,9
178,Grinding Rework,ID4385,2012-01-16 23:33:00+00:00,2012-01-17 06:40:00+00:00,26
178,Fix,ID4528,2012-01-17 06:52:00+00:00,2012-01-17 13:37:00+00:00,12
178,Grinding Rework,ID4355,2012-01-17 13:53:00+00:00,2012-01-17 23:03:00+00:00,9
178,Grinding Rework,ID4355,2012-01-19 13:51:00+00:00,2012-01-19 17:52:00+00:00,9
178,Grinding Rework,ID4872,2012-01-20 16:11:00+00:00,2012-01-20 19:54:00+00:00,16
178,Grinding Rework,ID4872,2012-01-23 23:09:00+00:00,2012-01-23 23:18:00+00:00,16
178,Grinding Rework,ID4872,2012-01-24 23:06:00+00:00,2012-01-25 01:07:00+00:00,16
178,Grinding Rework,ID4872,2012-01-25 23:10:00+00:00,2012-01-26 04:27:00+00:00,16
178,Grinding Rework,ID4872,2012-01-29 15:21:00+00:00,2012-01-29 16:29:00+00:00,16
178,Grinding Rework,ID4872,2012-01-30 14:12:00+00:00,2012-01-30 14:30:00+00:00,16
178,Grinding Rework,ID4528,2012-02-09 17:02:00+00:00,2012-02-09 17:49:00+00:00,12
178,Grinding Rework,ID4872,2012-02-16 18:11:00+00:00,2012-02-16 23:10:00+00:00,16
178,Grinding Rework,ID4528,2012-03-07 22:20:00+00:00,2012-03-08 01:00:00+00:00,12
178,Grinding Rework,ID4872,2012-03-08 02:30:00+00:00,2012-03-08 06:35:00+00:00,16
178,Grinding Rework,ID4528,2012-03-08 14:07:00+00:00,2012-03-08 22:55:00+00:00,12
178,Grinding Rework,ID4872,2012-03-08 22:58:00+00:00,2012-03-09 05:46:00+00:00,16
178,Grinding Rework,ID4528,2012-03-09 14:10:00+00:00,2012-03-09 19:20:00+00:00,12
178,Grinding Rework,ID4872,2012-03-11 15:02:00+00:00,2012-03-11 22:41:00+00:00,16
178,Grinding Rework,ID4528,2012-03-11 23:08:00+00:00,2012-03-12 02:25:00+00:00,12
178,Grinding Rework,ID4872,2012-03-12 14:21:00+00:00,2012-03-12 16:04:00+00:00,16
178,Grinding Rework,ID4872,2012-03-12 19:39:00+00:00,2012-03-12 22:53:00+00:00,16
178,Turning & Milling Q.C.,ID4493,2012-03-12 23:37:00+00:00,2012-03-12 23:45:00+00:00,13
178,Round Grinding,ID0937,2012-03-14 07:00:00+00:00,2012-03-14 08:15:00+00:00,23
178,Laser Marking,ID0937,2012-03-14 07:00:00+00:00,2012-03-14 08:15:00+00:00,23
178,Lapping,ID0937,2012-03-14 07:00:00+00:00,2012-03-14 08:15:00+00:00,23
178,Round Grinding,ID0937,2012-03-14 07:00:00+00:00,2012-03-14 08:15:00+00:00,23
179,Grinding Rework,ID4872,2012-01-12 01:59:00+00:00,2012-01-12 05:51:00+00:00,16
179,Final Inspection Q.C.,ID4163,2012-01-13 16:00:00+00:00,2012-01-13 17:00:00+00:00,0
179,Packing,ID4820,2012-01-15 07:00:00+00:00,2012-01-15 08:00:00+00:00,19
179,Grinding Rework,ID4528,2012-02-20 17:45:00+00:00,2012-02-20 19:50:00+00:00,12
179,Final Inspection Q.C.,ID4163,2012-02-22 16:00:00+00:00,2012-02-22 18:00:00+00:00,0
179,Packing,ID4820,2012-02-23 07:00:00+00:00,2012-02-23 08:00:00+00:00,19
179,Final Inspection Q.C.,ID4163,2012-02-23 14:00:00+00:00,2012-02-23 14:40:00+00:00,0
187,Lapping,ID4882,2012-01-02 14:00:00+00:00,2012-01-02 16:30:00+00:00,4
187,Round Grinding,ID4385,2012-01-10 20:25:00+00:00,2012-01-10 22:49:00+00:00,26
187,Round Grinding,ID4355,2012-01-11 00:44:00+00:00,2012-01-11 03:04:00+00:00,9
187,Round Grinding,ID4445,2012-01-11 03:05:00+00:00,2012-01-11 13:52:00+00:00,1
187,Round Grinding,ID4385,2012-01-11 13:57:00+00:00,2012-01-11 22:54:00+00:00,26
187,Round Grinding,ID4355,2012-01-11 22:54:00+00:00,2012-01-12 02:59:00+00:00,9
187,Round Grinding,ID4445,2012-01-12 03:00:00+00:00,2012-01-12 13:44:00+00:00,1
187,Round Grinding,ID4385,2012-01-12 13:59:00+00:00,2012-01-12 22:51:00+00:00,26
187,Round Grinding,ID4872,2012-01-12 23:04:00+00:00,2012-01-13 06:42:00+00:00,16
187,Round Grinding,ID4445,2012-01-13 07:21:00+00:00,2012-01-13 10:18:00+00:00,1
187,Round Grinding,ID4445,2012-01-15 19:21:00+00:00,2012-01-15 23:09:00+00:00,1
187,Lapping,ID4882,2012-01-15 22:14:00+00:00,2012-01-15 22:57:00+00:00,4
187,Round Grinding,ID4385,2012-01-15 23:19:00+00:00,2012-01-16 06:39:00+00:00,26
187,Round Grinding,ID4528,2012-01-16 06:33:00+00:00,2012-01-16 12:17:00+00:00,12
187,Round Grinding,ID4385,2012-01-17 02:28:00+00:00,2012-01-17 04:20:00+00:00,26
187,Round Grinding,ID4385,2012-01-17 04:21:00+00:00,2012-01-17 06:40:00+00:00,26
187,Final Inspection Q.C.,ID4493,2012-01-19 17:11:00+00:00,2012-01-19 23:02:00+00:00,13
187,Final Inspection Q.C.,ID4493,2012-01-22 17:14:00+00:00,2012-01-22 23:01:00+00:00,13
187,Final Inspection Q.C.,ID4493,2012-01-23 17:05:00+00:00,2012-01-23 23:01:00+00:00,13
187,Final Inspection Q.C.,ID4493,2012-01-24 16:51:00+00:00,2012-01-24 22:52:00+00:00,13
187,Packing,ID4820,2012-01-25 07:00:00+00:00,2012-01-25 08:00:00+00:00,19
187,Final Inspection Q.C.,ID4493,2012-01-25 17:01:00+00:00,2012-01-25 19:01:00+00:00,13
187,Final Inspection Q.C.,ID4493,2012-01-27 13:49:00+00:00,2012-01-27 15:00:00+00:00,13
187,Round Grinding,ID4385,2012-01-29 07:00:00+00:00,2012-01-29 08:15:00+00:00,26
187,Final Inspection Q.C.,ID4493,2012-01-29 13:50:00+00:00,2012-01-29 14:05:00+00:00,13
187,Final Inspection Q.C.,ID4493,2012-01-29 14:05:00+00:00,2012-01-29 14:14:00+00:00,13
187,Final Inspection Q.C.,ID4493,2012-01-29 16:35:00+00:00,2012-01-29 17:36:00+00:00,13
187,Final Inspection Q.C.,ID4493,2012-01-29 17:24:00+00:00,2012-01-29 19:19:00+00:00,13
187,Final Inspection Q.C.,ID4493,2012-01-29 20:42:00+00:00,2012-01-29 20:44:00+00:00,13
187,Packing,ID4820,2012-01-30 07:00:00+00:00,2012-01-30 08:00:00+00:00,19
187,Packing,ID4291,2012-01-31 07:00:00+00:00,2012-01-31 08:00:00+00:00,29
187,Packing,ID4491,2012-02-09 07:00:00+00:00,2012-02-09 08:00:00+00:00,21
187,Final Inspection Q.C.,ID4493,2012-02-09 13:50:00+00:00,2012-02-09 16:51:00+00:00,13
187,Laser Marking,ID0998,2012-02-27 07:00:00+00:00,2012-02-27 08:15:00+00:00,10
188,Laser Marking,ID0998,2012-01-02 19:15:00+00:00,2012-01-02 21:00:00+00:00,10
188,Lapping,ID4882,2012-01-02 19:20:00+00:00,2012-01-02 19:50:00+00:00,4
188,Lapping,ID4882,2012-01-02 20:20:00+00:00,2012-01-02 23:00:00+00:00,4
188,Lapping,ID0998,2012-01-02 23:00:00+00:00,2012-01-03 00:00:00+00:00,10
188,Turning & Milling Q.C.,ID4618,2012-01-17 18:18:00+00:00,2012-01-17 18:22:00+00:00,14
188,Round Grinding,ID4445,2012-02-01 19:24:00+00:00,2012-02-01 21:34:00+00:00,1
188,Round Grinding,ID4445,2012-02-01 21:34:00+00:00,2012-02-02 00:59:00+00:00,1
188,Round Grinding,ID0420,2012-02-02 03:24:00+00:00,2012-02-02 13:47:00+00:00,30
188,Round Grinding,ID4445,2012-02-02 14:02:00+00:00,2012-02-02 16:57:00+00:00,1
188,Final Inspection Q.C.,ID4618,2012-02-02 16:19:00+00:00,2012-02-02 16:23:00+00:00,14
188,Round Grinding,ID4445,2012-02-02 17:36:00+00:00,2012-02-02 20:31:00+00:00,1
188,Laser Marking,ID0998,2012-02-02 17:38:00+00:00,2012-02-02 17:40:00+00:00,10
188,Lapping,ID0998,2012-02-02 20:29:00+00:00,2012-02-02 20:30:00+00:00,10
188,Round Grinding,ID4445,2012-02-02 20:32:00+00:00,2012-02-02 20:55:00+00:00,1
188,Round Grinding,ID0420,2012-02-03 02:58:00+00:00,2012-02-03 07:55:00+00:00,30
188,Final Inspection Q.C.,ID4618,2012-02-03 17:36:00+00:00,2012-02-03 19:54:00+00:00,14
188,Round Grinding,ID4445,2012-02-05 05:45:00+00:00,2012-02-05 08:15:00+00:00,1
188,Round Grinding,ID4445,2012-02-05 07:00:00+00:00,2012-02-05 13:53:00+00:00,1
188,Final Inspection Q.C.,ID4618,2012-02-05 14:28:00+00:00,2012-02-05 18:32:00+00:00,14
188,Final Inspection Q.C.,ID4618,2012-02-05 21:04:00+00:00,2012-02-05 21:07:00+00:00,14
188,Turning & Milling Q.C.,ID4618,2012-02-05 21:15:00+00:00,2012-02-05 21:18:00+00:00,14
188,Turning & Milling Q.C.,ID4618,2012-02-05 21:16:00+00:00,2012-02-05 21:43:00+00:00,14
188,Turning & Milling Q.C.,ID4618,2012-02-05 21:17:00+00:00,2012-02-05 21:43:00+00:00,14
188,Final Inspection Q.C.,ID4618,2012-02-05 21:39:00+00:00,2012-02-05 21:44:00+00:00,14
188,Packing,ID4820,2012-02-06 07:00:00+00:00,2012-02-06 08:00:00+00:00,19
188,Final Inspection Q.C.,ID4618,2012-02-06 14:14:00+00:00,2012-02-07 01:01:00+00:00,14
188,Packing,ID4491,2012-02-07 07:00:00+00:00,2012-02-07 08:00:00+00:00,21
188,Final Inspection Q.C.,ID4618,2012-02-07 20:48:00+00:00,2012-02-07 22:03:00+00:00,14
189,Turning & Milling Q.C.,ID4163,2012-01-02 07:00:00+00:00,2012-01-02 08:15:00+00:00,0
189,Turning & Milling Q.C.,ID4163,2012-01-02 20:00:00+00:00,2012-01-02 21:00:00+00:00,0
189,Turning & Milling Q.C.,ID4163,2012-01-02 21:00:00+00:00,2012-01-02 23:10:00+00:00,0
189,Final Inspection Q.C.,ID4163,2012-01-03 14:00:00+00:00,2012-01-03 20:00:00+00:00,0
189,Final Inspection Q.C.,ID4163,2012-01-04 17:00:00+00:00,2012-01-04 19:50:00+00:00,0
189,Packing,ID4820,2012-01-05 07:00:00+00:00,2012-01-05 08:00:00+00:00,19
190,Packing,ID4820,2012-01-10 07:00:00+00:00,2012-01-10 08:00:00+00:00,19
190,Final Inspection Q.C.,ID4493,2012-01-10 21:30:00+00:00,2012-01-10 22:45:00+00:00,13
190,Turning & Milling Q.C.,ID4493,2012-01-29 18:19:00+00:00,2012-01-29 20:42:00+00:00,13
190,Final Inspection Q.C.,ID4493,2012-02-13 07:00:00+00:00,2012-02-13 08:15:00+00:00,13
190,Turning & Milling Q.C.,ID4493,2012-02-14 16:18:00+00:00,2012-02-14 18:10:00+00:00,13
192,Rework Milling,ID3641,2012-01-11 15:00:00+00:00,2012-01-11 17:00:00+00:00,28
192,Turning & Milling Q.C.,ID4287,2012-01-11 17:08:00+00:00,2012-01-11 18:09:00+00:00,18
192,Turning & Milling,ID4132,2012-02-07 16:54:00+00:00,2012-02-07 23:17:00+00:00,25
192,Turning & Milling Q.C.,ID4287,2012-02-08 14:05:00+00:00,2012-02-08 15:40:00+00:00,18
192,Turning & Milling,ID4132,2012-02-08 14:17:00+00:00,2012-02-08 15:41:00+00:00,25
192,Turning & Milling,ID4132,2012-02-08 15:43:00+00:00,2012-02-08 22:46:00+00:00,25
192,Turning & Milling,ID4641,2012-02-09 03:14:00+00:00,2012-02-09 03:17:00+00:00,8
192,Turning & Milling Q.C.,ID4287,2012-02-09 14:00:00+00:00,2012-02-09 15:40:00+00:00,18
192,Turning & Milling,ID4132,2012-02-09 14:12:00+00:00,2012-02-09 17:13:00+00:00,25
192,Turning & Milling,ID3846,2012-02-09 17:16:00+00:00,2012-02-09 22:56:00+00:00,11
192,Turning & Milling,ID4641,2012-02-10 03:14:00+00:00,2012-02-10 13:45:00+00:00,8
192,Turning & Milling,ID3846,2012-02-10 13:54:00+00:00,2012-02-10 19:53:00+00:00,11
192,Turning & Milling Q.C.,ID4287,2012-02-10 16:37:00+00:00,2012-02-10 17:40:00+00:00,18
192,Turning & Milling,ID4132,2012-02-12 05:10:00+00:00,2012-02-12 13:37:00+00:00,25
192,Turning & Milling,ID3846,2012-02-12 13:51:00+00:00,2012-02-12 14:06:00+00:00,11
192,Turning & Milling,ID3846,2012-02-12 16:00:00+00:00,2012-02-12 22:59:00+00:00,11
192,Turning & Milling,ID4132,2012-02-12 23:07:00+00:00,2012-02-13 06:24:00+00:00,25
192,Turning & Milling Q.C.,ID4287,2012-02-13 00:42:00+00:00,2012-02-13 01:03:00+00:00,18
192,Turning & Milling,ID4794,2012-02-13 06:48:00+00:00,2012-02-13 13:41:00+00:00,2
192,Turning & Milling,ID3846,2012-02-13 14:16:00+00:00,2012-02-13 21:34:00+00:00,11
192,Turning & Milling Q.C.,ID4287,2012-02-13 14:30:00+00:00,2012-02-13 16:49:00+00:00,18
192,Turning & Milling Q.C.,ID4287,2012-02-13 16:40:00+00:00,2012-02-13 17:02:00+00:00,18
192,Turning & Milling,ID3846,2012-02-13 21:37:00+00:00,2012-02-13 22:58:00+00:00,11
192,Turning & Milling Q.C.,ID4287,2012-02-13 22:00:00+00:00,2012-02-13 23:02:00+00:00,18
192,Turning & Milling,ID4132,2012-02-13 23:19:00+00:00,2012-02-14 00:58:00+00:00,25
192,Turning & Milling,ID4132,2012-02-14 01:01:00+00:00,2012-02-14 06:23:00+00:00,25
192,Turning & Milling,ID4932,2012-02-14 06:46:00+00:00,2012-02-14 13:46:00+00:00,20
192,Turning & Milling,ID3846,2012-02-14 14:02:00+00:00,2012-02-14 20:31:00+00:00,11
192,Turning & Milling Q.C.,ID4287,2012-02-14 17:44:00+00:00,2012-02-14 20:35:00+00:00,18
192,Turning & Milling,ID3846,2012-02-14 20:32:00+00:00,2012-02-14 21:47:00+00:00,11
192,Turning & Milling,ID3846,2012-02-14 20:33:00+00:00,2012-02-15 00:21:00+00:00,11
192,Turning & Milling,ID4132,2012-02-15 01:01:00+00:00,2012-02-15 02:58:00+00:00,25
192,Turning & Milling,ID4932,2012-02-15 02:59:00+00:00,2012-02-15 13:40:00+00:00,20
192,Turning & Milling,ID3846,2012-02-15 13:54:00+00:00,2012-02-15 22:09:00+00:00,11
192,Turning & Milling Q.C.,ID4287,2012-02-15 21:58:00+00:00,2012-02-15 23:00:00+00:00,18
192,Turning & Milling,ID4132,2012-02-15 23:16:00+00:00,2012-02-16 06:29:00+00:00,25
192,Turning & Milling,ID4932,2012-02-16 06:33:00+00:00,2012-02-16 13:44:00+00:00,20
192,Turning & Milling,ID3846,2012-02-16 14:10:00+00:00,2012-02-16 16:05:00+00:00,11
192,Turning & Milling,ID3846,2012-02-16 16:06:00+00:00,2012-02-16 18:46:00+00:00,11
192,Turning & Milling Q.C.,ID4287,2012-02-16 17:30:00+00:00,2012-02-16 19:50:00+00:00,18
192,Turning & Milling,ID4287,2012-02-16 17:31:00+00:00,2012-02-16 18:46:00+00:00,18
192,Milling,ID4162,2012-02-16 19:00:00+00:00,2012-02-17 00:54:00+00:00,35
192,Milling,ID4162,2012-02-17 13:36:00+00:00,2012-02-17 19:36:00+00:00,35
192,Final Inspection Q.C.,ID4287,2012-02-17 16:30:00+00:00,2012-02-17 17:30:00+00:00,18
192,Turning & Milling,ID4162,2012-02-19 14:45:00+00:00,2012-02-20 01:46:00+00:00,35
192,Milling,ID4162,2012-02-20 01:48:00+00:00,2012-02-20 04:00:00+00:00,35
192,Milling,ID4162,2012-02-20 21:32:00+00:00,2012-02-20 23:06:00+00:00,35
192,Milling,ID4873,2012-02-21 05:07:00+00:00,2012-02-21 13:29:00+00:00,36
192,Milling,ID4162,2012-02-21 15:10:00+00:00,2012-02-21 18:40:00+00:00,35
192,Milling,ID4162,2012-02-21 20:30:00+00:00,2012-02-21 23:00:00+00:00,35
192,Turning & Milling,ID4140,2012-02-22 00:15:00+00:00,2012-02-22 01:30:00+00:00,38
192,Milling,ID4140,2012-02-22 00:16:00+00:00,2012-02-22 02:50:00+00:00,38
192,Milling,ID4140,2012-02-22 02:52:00+00:00,2012-02-22 04:00:00+00:00,38
192,Milling,ID4873,2012-02-22 03:02:00+00:00,2012-02-22 13:06:00+00:00,36
192,Milling,ID4162,2012-02-22 13:45:00+00:00,2012-02-22 15:10:00+00:00,35
192,Milling,ID4162,2012-02-22 17:10:00+00:00,2012-02-22 23:00:00+00:00,35
192,Milling,ID4873,2012-02-23 03:06:00+00:00,2012-02-23 13:31:00+00:00,36
192,Milling,ID4162,2012-02-23 13:45:00+00:00,2012-02-23 17:00:00+00:00,35
192,Milling,ID4162,2012-02-23 18:00:00+00:00,2012-02-23 19:00:00+00:00,35
192,Milling,ID4162,2012-02-23 21:30:00+00:00,2012-02-23 23:00:00+00:00,35
192,Milling,ID4873,2012-02-24 03:06:00+00:00,2012-02-24 13:30:00+00:00,36
192,Packing,ID4291,2012-02-26 07:00:00+00:00,2012-02-26 08:00:00+00:00,29
192,Final Inspection Q.C.,ID4287,2012-02-26 17:30:00+00:00,2012-02-26 21:04:00+00:00,18
194,Turning & Milling,ID4132,2012-01-10 17:14:00+00:00,2012-01-10 17:54:00+00:00,25
194,Turning & Milling,ID4132,2012-01-11 14:16:00+00:00,2012-01-11 23:28:00+00:00,25
194,Turning & Milling Q.C.,ID4287,2012-01-11 23:20:00+00:00,2012-01-12 00:52:00+00:00,18
194,Turning & Milling,ID4132,2012-01-12 14:05:00+00:00,2012-01-13 00:42:00+00:00,25
194,Turning & Milling Q.C.,ID4287,2012-01-12 19:42:00+00:00,2012-01-12 22:51:00+00:00,18
